ID,Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
6829,C2B,Airlines,Online,Annual Silver Plan,367,SINGAPORE,298.3640434,74.59172328,35,1
8423,C2B,Airlines,Online,Silver Plan,46,SINGAPORE,35.4,8.85,66,1
5861,EPX,Travel Agency,Online,2 way Comprehensive Plan,43,UNITED STATES,111.7034406,0,58,1
6917,EPX,Travel Agency,Online,Cancellation Plan,20,MALAYSIA,12,0,45,0
7558,EPX,Travel Agency,Online,2 way Comprehensive Plan,87,CANADA,107,0,32,0
3801,C2B,Airlines,Online,Annual Silver Plan,376,SINGAPORE,189.0569678,47.26230596,35,1
9286,C2B,Airlines,Online,Silver Plan,14,SINGAPORE,43.55,10.89,47,0
9245,EPX,Travel Agency,Online,2 way Comprehensive Plan,131,MALAYSIA,20,0,36,0
2867,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,GREECE,39.6,23.76,31,0
6986,C2B,Airlines,Online,Bronze Plan,12,SINGAPORE,41.20379281,10.3009482,31,1
5264,EPX,Travel Agency,Online,1 way Comprehensive Plan,7,SINGAPORE,20,0,23,0
6586,EPX,Travel Agency,Online,Cancellation Plan,6,INDONESIA,30,0,36,0
6520,C2B,Airlines,Online,Bronze Plan,20,SINGAPORE,16.2,4.05,29,0
9665,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,27,FRANCE,29.7,17.82,32,0
4142,C2B,Airlines,Online,Bronze Plan,58,SINGAPORE,62,15.5,23,1
7309,JZI,Airlines,Online,Basic Plan,13,"TAIWAN, PROVINCE OF CHINA",22,7.7,31,0
8298,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,118,AUSTRALIA,79.2,47.52,49,0
2009,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,"KOREA, REPUBLIC OF",112,0,36,0
5563,EPX,Travel Agency,Online,Cancellation Plan,20,UNITED STATES,45,0,28,0
6341,EPX,Travel Agency,Online,2 way Comprehensive Plan,91,HONG KONG,20,0,36,0
4222,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,15,THAILAND,32.74957041,19.64974225,27,1
2042,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,77,AUSTRALIA,101.1963732,60.71782393,31,1
8466,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,45,UNITED KINGDOM,122.7962181,73.67773086,31,1
8141,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,"KOREA, REPUBLIC OF",112,0,36,0
2479,EPX,Travel Agency,Online,Cancellation Plan,18,SINGAPORE,19,0,55,0
3952,JZI,Airlines,Online,Basic Plan,1,MALAYSIA,18,6.3,55,0
7419,EPX,Travel Agency,Online,Cancellation Plan,22,"TAIWAN, PROVINCE OF CHINA",19,0,36,0
3219,EPX,Travel Agency,Online,2 way Comprehensive Plan,70,INDIA,38,0,36,0
9791,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,139,SINGAPORE,0,17.82,31,0
2196,C2B,Airlines,Online,Silver Plan,74,SINGAPORE,148.5,37.13,82,0
4794,SSI,Airlines,Online,Ticket Protector,162,SINGAPORE,10.04,2.81,48,0
4088,EPX,Travel Agency,Online,Cancellation Plan,1,VIET NAM,28,0,36,0
4708,RAB,Airlines,Online,Value Plan,3,BRUNEI DARUSSALAM,15,6,84,0
9032,EPX,Travel Agency,Online,Cancellation Plan,51,INDIA,21,0,35,0
7523,EPX,Travel Agency,Online,1 way Comprehensive Plan,78,SINGAPORE,42,0,36,0
6944,JWT,Airlines,Online,Value Plan,40,INDIA,50,20,118,0
3140,ART,Airlines,Online,Value Plan,8,INDONESIA,29,10.15,118,0
2432,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,PHILIPPINES,20,0,36,0
2758,EPX,Travel Agency,Online,Cancellation Plan,30,INDONESIA,10,0,41,0
6191,EPX,Travel Agency,Online,Cancellation Plan,265,CHINA,25,0,21,0
7509,JZI,Airlines,Online,Basic Plan,58,INDONESIA,30,10.5,46,0
4977,EPX,Travel Agency,Online,1 way Comprehensive Plan,3,INDONESIA,52,0,36,0
8968,JZI,Airlines,Online,Value Plan,90,JAPAN,83,29.05,48,0
7171,JZI,Airlines,Online,Basic Plan,6,VIET NAM,18,6.3,31,0
3523,C2B,Airlines,Online,Annual Gold Plan,379,SINGAPORE,279.3335946,69.8310861,23,1
7395,EPX,Travel Agency,Online,2 way Comprehensive Plan,35,CHINA,26,0,24,0
2373,EPX,Travel Agency,Online,Cancellation Plan,4,SINGAPORE,16,0,36,0
8190,EPX,Travel Agency,Online,Cancellation Plan,13,CANADA,24,0,62,0
9995,EPX,Travel Agency,Online,Cancellation Plan,74,PHILIPPINES,12,0,36,0
2397,C2B,Airlines,Online,Silver Plan,104,SINGAPORE,279.5862846,69.89598184,31,1
3964,EPX,Travel Agency,Online,Cancellation Plan,161,SWITZERLAND,64,0,35,0
6619,C2B,Airlines,Online,Silver Plan,5,SINGAPORE,22.5,5.63,33,1
3266,EPX,Travel Agency,Online,Cancellation Plan,53,UNITED KINGDOM,80,0,36,0
7846,EPX,Travel Agency,Online,Cancellation Plan,44,MACAO,13,0,30,0
5106,EPX,Travel Agency,Online,2 way Comprehensive Plan,47,UNITED STATES,112,0,31,0
3995,SSI,Airlines,Online,Ticket Protector,106,SINGAPORE,13.43,3.77,48,0
7781,EPX,Travel Agency,Online,Cancellation Plan,9,UNITED STATES,29,0,64,0
7200,ART,Airlines,Online,24 Protect,118,THAILAND,17.16,6.01,48,0
3730,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,252.85,63.21,41,1
9042,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,SPAIN,9.9,5.94,26,0
2808,JZI,Airlines,Online,Basic Plan,10,THAILAND,30,10.5,38,0
9145,C2B,Airlines,Online,Annual Silver Plan,368,SINGAPORE,216,54,28,0
4041,EPX,Travel Agency,Online,2 way Comprehensive Plan,19,HONG KONG,26,0,33,0
8329,C2B,Airlines,Online,Bronze Plan,48,SINGAPORE,33.5,8.38,29,1
2115,EPX,Travel Agency,Online,2 way Comprehensive Plan,56,JAPAN,112,0,36,0
4896,EPX,Travel Agency,Online,Cancellation Plan,17,AUSTRALIA,49,0,36,0
5823,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,140,ICELAND,118.8,71.28,33,0
8843,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,108,SOUTH AFRICA,47.55246457,28.53147874,36,1
9188,C2B,Airlines,Online,Bronze Plan,2,SINGAPORE,11.5,2.88,35,0
6043,EPX,Travel Agency,Online,2 way Comprehensive Plan,134,INDONESIA,31,0,41,0
9538,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,58,DENMARK,148.5,89.1,37,0
4125,C2B,Airlines,Online,Annual Silver Plan,366,SINGAPORE,252.85,63.21,51,1
5274,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,14,JAPAN,66,42.9,34,0
2173,JZI,Airlines,Online,Basic Plan,57,PHILIPPINES,37,12.95,45,0
3194,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,22,AUSTRALIA,39.6,23.76,31,0
9670,EPX,Travel Agency,Online,Cancellation Plan,2,UNITED STATES,63,0,55,0
5833,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,UNITED STATES,112,0,32,0
2580,ADM,Travel Agency,Online,Premier Plan,46,FRANCE,130,49.4,22,0
8204,EPX,Travel Agency,Online,2 way Comprehensive Plan,122,PHILIPPINES,24,0,36,0
3536,C2B,Airlines,Online,Gold Plan,70,SINGAPORE,228.5,57.13,81,0
9773,EPX,Travel Agency,Online,Cancellation Plan,85,VIET NAM,12,0,36,0
6482,EPX,Travel Agency,Online,1 way Comprehensive Plan,6,"TAIWAN, PROVINCE OF CHINA",20,0,36,0
5811,EPX,Travel Agency,Online,Cancellation Plan,80,HONG KONG,13,0,36,0
7134,JZI,Airlines,Online,Basic Plan,16,PHILIPPINES,18,6.3,35,0
7111,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,135,AUSTRALIA,69.3,41.58,39,0
2290,JZI,Airlines,Online,Basic Plan,62,HONG KONG,26,9.1,45,0
2918,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,MALAYSIA,29.7,17.82,61,0
2595,EPX,Travel Agency,Online,2 way Comprehensive Plan,138,CAMBODIA,22,0,36,0
8463,EPX,Travel Agency,Online,2 way Comprehensive Plan,35,THAILAND,27,0,68,0
7915,JZI,Airlines,Online,Basic Plan,32,PHILIPPINES,33,11.55,40,0
8893,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,50,AUSTRALIA,29.7,17.82,25,0
8121,EPX,Travel Agency,Online,2 way Comprehensive Plan,68,VIET NAM,29,0,36,0
8891,EPX,Travel Agency,Online,Cancellation Plan,25,INDONESIA,24,0,36,0
6941,C2B,Airlines,Online,Silver Plan,11,SINGAPORE,45.76408763,11.44464013,43,1
7057,ART,Airlines,Online,Value Plan,27,UNITED KINGDOM,96,33.6,118,0
8313,EPX,Travel Agency,Online,2 way Comprehensive Plan,31,HONG KONG,30.93202711,0,36,1
7178,EPX,Travel Agency,Online,2 way Comprehensive Plan,44,THAILAND,52,0,36,0
5033,JZI,Airlines,Online,Basic Plan,6,CHINA,26,9.1,49,0
8989,EPX,Travel Agency,Online,1 way Comprehensive Plan,1,SINGAPORE,20,0,36,0
7374,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,252.85,63.21,38,0
3831,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,27,6.75,32,0
7278,C2B,Airlines,Online,Bronze Plan,4,SINGAPORE,17.05109271,4.262773177,25,1
2914,EPX,Travel Agency,Online,Cancellation Plan,8,MALAYSIA,10,0,36,0
8991,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,19,AUSTRALIA,49.5,29.7,60,0
3829,EPX,Travel Agency,Online,Cancellation Plan,7,INDONESIA,10,0,54,0
4329,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,CHINA,56,0,36,0
8674,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,52,AUSTRALIA,77.72075778,46.63245467,44,1
7920,JZI,Airlines,Online,Basic Plan,8,PHILIPPINES,22,7.7,45,0
2626,EPX,Travel Agency,Online,2 way Comprehensive Plan,47,SINGAPORE,56,0,36,0
5935,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,THAILAND,39,0,36,0
7515,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,193,AUSTRALIA,29.7,17.82,39,0
9491,C2B,Airlines,Online,Silver Plan,10,SINGAPORE,41.05426158,10.26356539,25,1
2186,EPX,Travel Agency,Online,Cancellation Plan,247,KENYA,-31,0,36,0
6714,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,UNITED STATES,69.3,41.58,41,0
5766,JZI,Airlines,Online,Basic Plan,141,HONG KONG,22,7.7,38,0
3350,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,22,MALAYSIA,19.8,11.88,37,0
2552,C2B,Airlines,Online,Gold Plan,22,SINGAPORE,71.60950635,17.90411626,39,1
6851,JZI,Airlines,Online,Basic Plan,160,"KOREA, REPUBLIC OF",35,12.25,51,0
4787,C2B,Airlines,Online,Silver Plan,7,SINGAPORE,24.5,6.13,29,0
3096,EPX,Travel Agency,Online,Cancellation Plan,2,CHINA,19,0,36,0
6796,EPX,Travel Agency,Online,Cancellation Plan,8,"TAIWAN, PROVINCE OF CHINA",33,0,36,0
9977,EPX,Travel Agency,Online,Cancellation Plan,44,SWITZERLAND,55,0,36,0
8310,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,26.83699444,6.709481476,24,1
6325,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,PHILIPPINES,36,0,36,0
2311,C2B,Airlines,Online,Silver Plan,6,SINGAPORE,24.5,6.13,38,0
6809,EPX,Travel Agency,Online,2 way Comprehensive Plan,84,THAILAND,33,0,36,0
2867,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,20,AUSTRALIA,79.2,47.52,31,0
9494,JZI,Airlines,Online,Value Plan,27,HONG KONG,58,20.3,49,0
4148,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,VIET NAM,65,0,55,0
4358,EPX,Travel Agency,Online,Cancellation Plan,163,UNITED STATES,20,0,57,0
7644,C2B,Airlines,Online,Bronze Plan,19,SINGAPORE,39,9.75,33,0
4512,EPX,Travel Agency,Online,2 way Comprehensive Plan,54,"TAIWAN, PROVINCE OF CHINA",34,0,60,0
5327,CCR,Travel Agency,Offline,Comprehensive Plan,45,THAILAND,29,9.57,21,0
7724,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,61,NEW ZEALAND,158.4,95.04,37,1
6210,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,2,MALAYSIA,9.9,5.94,43,0
6170,CSR,Travel Agency,Offline,Comprehensive Plan,144,THAILAND,29,9.57,65,0
7595,EPX,Travel Agency,Online,Cancellation Plan,123,SINGAPORE,16,0,39,0
8486,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,68,JAPAN,49.5,29.7,44,0
8950,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,MYANMAR,27,0,36,0
4511,EPX,Travel Agency,Online,2 way Comprehensive Plan,119,INDONESIA,20,0,26,0
9513,EPX,Travel Agency,Online,2 way Comprehensive Plan,36,NETHERLANDS,112,0,35,1
8365,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,38,AUSTRALIA,79.2,47.52,47,0
3941,EPX,Travel Agency,Online,2 way Comprehensive Plan,37,"TAIWAN, PROVINCE OF CHINA",20,0,36,0
7133,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,29,THAILAND,39.6,23.76,54,0
8058,EPX,Travel Agency,Online,1 way Comprehensive Plan,3,SINGAPORE,20,0,36,0
2754,JWT,Airlines,Online,Value Plan,11,INDIA,100,40,118,0
7932,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,216,54,26,0
4214,JZI,Airlines,Online,Basic Plan,27,INDONESIA,42,14.7,39,0
2116,EPX,Travel Agency,Online,2 way Comprehensive Plan,62,CHINA,36,0,36,0
2346,EPX,Travel Agency,Online,Cancellation Plan,59,"TAIWAN, PROVINCE OF CHINA",12,0,24,0
9007,C2B,Airlines,Online,Annual Silver Plan,366,SINGAPORE,252.85,63.21,44,1
6235,JZI,Airlines,Online,Basic Plan,4,"TAIWAN, PROVINCE OF CHINA",22,7.7,54,0
8740,JZI,Airlines,Online,Basic Plan,9,CHINA,26,9.1,46,0
8367,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,AUSTRALIA,108.9,65.34,62,0
2114,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,MALAYSIA,23.93225073,14.35935044,26,1
9901,EPX,Travel Agency,Online,2 way Comprehensive Plan,49,CHINA,41,0,36,0
5088,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,THAILAND,22,0,37,0
7518,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,MALAYSIA,20,0,47,0
7174,EPX,Travel Agency,Online,Cancellation Plan,51,CANADA,-35,0,20,0
6693,RAB,Airlines,Online,Value Plan,29,BRUNEI DARUSSALAM,15,6,45,0
9283,JZI,Airlines,Online,Basic Plan,9,"KOREA, REPUBLIC OF",35,12.25,33,0
6454,JZI,Airlines,Online,Basic Plan,61,CHINA,35,12.25,36,0
2916,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,38,AUSTRALIA,49.5,29.7,26,1
2791,EPX,Travel Agency,Online,Cancellation Plan,23,NETHERLANDS,59,0,36,0
6643,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,16,4,30,0
7785,EPX,Travel Agency,Online,Cancellation Plan,90,JAPAN,45,0,36,0
4298,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,HONG KONG,26.97620886,0,41,1
6569,EPX,Travel Agency,Online,Cancellation Plan,5,CHINA,17,0,36,0
8732,JZI,Airlines,Online,Basic Plan,70,"KOREA, REPUBLIC OF",26,9.1,30,0
8801,JZI,Airlines,Online,Value Plan,56,CHINA,45,15.75,23,0
2289,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,UNITED KINGDOM,112,0,36,0
8472,RAB,Airlines,Online,Value Plan,3,BRUNEI DARUSSALAM,15,6,38,0
7456,EPX,Travel Agency,Online,Cancellation Plan,1,SINGAPORE,15,0,36,0
4213,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,50,AUSTRALIA,69.3,41.58,46,0
2547,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,2,THAILAND,9.9,5.94,23,0
9238,C2B,Airlines,Online,Annual Silver Plan,367,SINGAPORE,161,40.25,44,0
3339,EPX,Travel Agency,Online,Cancellation Plan,8,THAILAND,10,0,64,0
7202,EPX,Travel Agency,Online,Cancellation Plan,10,SINGAPORE,10,0,36,0
2757,C2B,Airlines,Online,Bronze Plan,17,SINGAPORE,16.38843694,4.097109235,39,1
2030,C2B,Airlines,Online,Bronze Plan,26,SINGAPORE,69.5,17.38,39,0
4762,JZI,Airlines,Online,Basic Plan,8,CHINA,26,9.1,41,0
2328,C2B,Airlines,Online,Silver Plan,8,SINGAPORE,29.5,7.38,30,0
3173,JZI,Airlines,Online,Value Plan,21,UNITED STATES,96,33.6,35,0
2833,C2B,Airlines,Online,Silver Plan,25,SINGAPORE,141.3903057,35.34792439,42,1
7969,EPX,Travel Agency,Online,Cancellation Plan,14,UNITED KINGDOM,10,0,36,0
8572,JZI,Airlines,Online,Basic Plan,32,"TAIWAN, PROVINCE OF CHINA",26,9.1,20,0
4566,SSI,Airlines,Online,Ticket Protector,9,SINGAPORE,8.63,2.42,48,0
6158,EPX,Travel Agency,Online,1 way Comprehensive Plan,31,THAILAND,22,0,36,0
8535,EPX,Travel Agency,Online,Cancellation Plan,5,JAPAN,51,0,36,0
9369,JZI,Airlines,Online,Basic Plan,5,HONG KONG,26,9.1,28,0
7316,C2B,Airlines,Online,Annual Silver Plan,379,SINGAPORE,252.85,63.21,45,1
4873,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,73,AUSTRALIA,148.5,89.1,29,0
3488,JZI,Airlines,Online,Basic Plan,146,FIJI,35,12.25,42,0
3792,C2B,Airlines,Online,Silver Plan,6,SINGAPORE,41,10.25,31,0
4609,EPX,Travel Agency,Online,1 way Comprehensive Plan,15,INDIA,23,0,36,0
6380,JZI,Airlines,Online,Basic Plan,1,CHINA,22,7.7,33,0
2054,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,MALAYSIA,19.8,11.88,31,0
2952,EPX,Travel Agency,Online,2 way Comprehensive Plan,34,CANADA,43,0,22,0
5884,EPX,Travel Agency,Online,Cancellation Plan,3,MALAYSIA,13,0,36,0
8876,RAB,Airlines,Online,Value Plan,85,BRUNEI DARUSSALAM,23,9.2,25,0
9573,EPX,Travel Agency,Online,2 way Comprehensive Plan,51,INDIA,29,0,36,0
4515,EPX,Travel Agency,Online,Cancellation Plan,2,PHILIPPINES,10,0,36,0
4276,C2B,Airlines,Online,Annual Silver Plan,384,SINGAPORE,216,54,28,1
4581,EPX,Travel Agency,Online,Cancellation Plan,7,HONG KONG,15,0,50,0
5635,C2B,Airlines,Online,Bronze Plan,40,SINGAPORE,34.15391731,8.540417761,67,1
4079,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,64,MALAYSIA,39.6,23.76,31,0
8013,C2B,Airlines,Online,Silver Plan,87,SINGAPORE,84.5,21.13,32,1
3546,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,50,AUSTRALIA,39.6,23.76,31,0
4749,EPX,Travel Agency,Online,Cancellation Plan,71,CAMBODIA,-15,0,36,0
5503,EPX,Travel Agency,Online,Cancellation Plan,19,FINLAND,80,0,36,0
3436,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,13.5,3.38,37,0
6769,C2B,Airlines,Online,Silver Plan,28,SINGAPORE,47.5,11.88,28,1
4821,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,27,6.75,49,0
8159,LWC,Travel Agency,Online,Annual Travel Protect Platinum,365,UNITED STATES,323.4,210.21,40,0
5031,EPX,Travel Agency,Online,Cancellation Plan,12,"TAIWAN, PROVINCE OF CHINA",10,0,49,0
4299,EPX,Travel Agency,Online,Cancellation Plan,81,JAPAN,50,0,36,0
7569,EPX,Travel Agency,Online,2 way Comprehensive Plan,68,PHILIPPINES,20,0,36,0
9087,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,UNITED STATES,112,0,38,1
9518,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,5,INDONESIA,32.25,20.96,29,0
2306,RAB,Airlines,Online,Value Plan,24,BRUNEI DARUSSALAM,23,9.2,34,0
8983,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,89,GREECE,19.8,11.88,56,0
2475,EPX,Travel Agency,Online,2 way Comprehensive Plan,147,UNITED STATES,112,0,46,0
4742,EPX,Travel Agency,Online,Cancellation Plan,47,AUSTRALIA,46,0,36,0
5142,EPX,Travel Agency,Online,2 way Comprehensive Plan,33,INDONESIA,20.78782154,0,35,1
6206,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,UNITED KINGDOM,39.6,23.76,37,0
6833,C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,14.95,3.74,40,0
9655,EPX,Travel Agency,Online,1 way Comprehensive Plan,15,HONG KONG,20,0,36,0
4306,JZI,Airlines,Online,Basic Plan,40,THAILAND,0,6.3,62,0
8780,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,49,ICELAND,108.9,65.34,29,0
7904,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,UNITED STATES,0,35.64,34,0
7574,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,AUSTRALIA,69.3,41.58,36,0
8994,JZI,Airlines,Online,Basic Plan,8,CHINA,26,9.1,51,0
7638,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,CHINA,31,0,35,0
9089,EPX,Travel Agency,Online,2 way Comprehensive Plan,62,CHINA,38,0,36,0
9118,EPX,Travel Agency,Online,Cancellation Plan,27,CYPRUS,31,0,36,0
4288,JZI,Airlines,Online,Basic Plan,47,VIET NAM,22,7.7,48,0
6836,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,CHINA,48.20336473,0,35,1
4591,C2B,Airlines,Online,Bronze Plan,21,SINGAPORE,24.0763227,6.019080676,50,1
9520,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,VIET NAM,23.34856292,0,36,1
6308,EPX,Travel Agency,Online,Cancellation Plan,148,CANADA,80,0,56,0
6103,C2B,Airlines,Online,Silver Plan,1,SINGAPORE,22.5,5.63,51,0
7687,EPX,Travel Agency,Online,2 way Comprehensive Plan,42,CHINA,28,0,36,0
3212,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,SINGAPORE,20,0,43,0
5550,EPX,Travel Agency,Online,Cancellation Plan,46,PHILIPPINES,20,0,36,0
8979,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,MALAYSIA,20,0,47,0
3660,EPX,Travel Agency,Online,Cancellation Plan,60,INDIA,18,0,35,0
4308,JZI,Airlines,Online,Basic Plan,13,CHINA,40,14,50,0
6076,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,MALAYSIA,29.7,17.82,46,0
4242,TST,Travel Agency,Offline,Travel Cruise Protect,43,MALAYSIA,30,10.5,66,0
8987,EPX,Travel Agency,Online,2 way Comprehensive Plan,29,CHINA,30,0,36,0
2795,C2B,Airlines,Online,Annual Silver Plan,375,SINGAPORE,216,54,43,1
6491,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,10,AUSTRALIA,69.3,41.58,31,0
9005,EPX,Travel Agency,Online,Cancellation Plan,174,ITALY,80,0,36,0
9772,EPX,Travel Agency,Online,Cancellation Plan,11,CHINA,39,0,49,0
8084,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,216,54,38,1
8870,EPX,Travel Agency,Online,Cancellation Plan,4,MALAYSIA,15,0,36,0
8941,EPX,Travel Agency,Online,Cancellation Plan,16,CHINA,12,0,36,0
8740,EPX,Travel Agency,Online,2 way Comprehensive Plan,44,HONG KONG,23,0,36,0
2405,EPX,Travel Agency,Online,Cancellation Plan,19,MALAYSIA,29,0,36,0
4027,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,20,5,17,1
2391,C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,24.99955927,6.250479349,38,1
6193,C2B,Airlines,Online,Gold Plan,7,SINGAPORE,33.49551629,8.378879072,23,1
3209,EPX,Travel Agency,Online,Cancellation Plan,19,THAILAND,15,0,44,0
8545,EPX,Travel Agency,Online,Cancellation Plan,11,PHILIPPINES,16,0,36,0
7577,C2B,Airlines,Online,Annual Silver Plan,366,SINGAPORE,216,54,47,1
5091,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,20,MALAYSIA,19.8,11.88,39,0
2274,SSI,Airlines,Online,Ticket Protector,0,SINGAPORE,0.51,0.14,48,0
3040,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,MALAYSIA,20,0,36,0
4374,JZI,Airlines,Online,Basic Plan,6,MALAYSIA,22,7.7,39,0
5193,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,CHINA,21,0,36,0
4088,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,CHINA,52,0,34,0
3771,EPX,Travel Agency,Online,2 way Comprehensive Plan,34,INDONESIA,20,0,66,0
8116,EPX,Travel Agency,Online,Cancellation Plan,10,CHINA,25,0,36,0
5173,JZI,Airlines,Online,Basic Plan,93,PHILIPPINES,0,12.95,53,0
5563,EPX,Travel Agency,Online,Cancellation Plan,3,MALAYSIA,12,0,36,0
3616,EPX,Travel Agency,Online,Cancellation Plan,33,SPAIN,10,0,36,0
3039,EPX,Travel Agency,Online,Cancellation Plan,3,SAUDI ARABIA,19,0,36,0
7986,EPX,Travel Agency,Online,Cancellation Plan,6,INDONESIA,10,0,36,0
2483,JZI,Airlines,Online,Basic Plan,20,CHINA,26,9.1,54,0
6401,EPX,Travel Agency,Online,2 way Comprehensive Plan,51,UNITED STATES,110.7519874,0,44,1
9809,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,ITALY,0,5.94,50,0
4915,EPX,Travel Agency,Online,Cancellation Plan,40,"TAIWAN, PROVINCE OF CHINA",25,0,36,0
8390,EPX,Travel Agency,Online,Cancellation Plan,31,JAPAN,33,0,36,0
8172,EPX,Travel Agency,Online,Cancellation Plan,58,INDIA,19,0,32,0
3134,EPX,Travel Agency,Online,Cancellation Plan,41,INDONESIA,10,0,56,0
6369,C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,13.5,3.38,30,0
4748,EPX,Travel Agency,Online,Cancellation Plan,8,AUSTRALIA,80,0,36,0
8470,C2B,Airlines,Online,Bronze Plan,18,SINGAPORE,33.91507813,8.483769532,30,1
8010,ART,Airlines,Online,Value Plan,23,HONG KONG,40,14,118,0
4310,EPX,Travel Agency,Online,Cancellation Plan,7,JAPAN,15.86161337,0,36,1
8940,C2B,Airlines,Online,Silver Plan,54,SINGAPORE,107.3402311,26.8360341,33,1
7012,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,CHINA,30,0,36,0
9774,C2B,Airlines,Online,Bronze Plan,8,SINGAPORE,23.82583599,5.960993519,24,1
5620,TST,Travel Agency,Offline,Travel Cruise Protect,24,MALAYSIA,30,10.5,25,0
2001,JZI,Airlines,Online,Basic Plan,3,CHINA,22,7.7,48,0
5764,TST,Travel Agency,Offline,Travel Cruise Protect,28,THAILAND,30,10.5,24,0
4923,EPX,Travel Agency,Online,2 way Comprehensive Plan,88,SRI LANKA,20,0,36,0
